"","X.1","X","street1","accidents","lon","lat"
"526",2997,2997,"ROMAIN-ROLLAND-STR.",2,NA,NA
"527",2998,2998,"ROMAIN-ROLLAND-STR. / ROTHENBACHSTR.",2,NA,NA
"528",2999,2999,"ROMAIN-ROLLAND-STR. / SLEIPNERSTR.",1,NA,NA
"529",3000,3000,"ROMAIN-ROLLAND-STR. / STRAßE 16",1,NA,NA
"530",3001,3001,"ROMAIN-ROLLAND-STR. / TINIUSSTR.",1,NA,NA
"531",3002,3002,"ROMAIN-ROLLAND-STR. / WISCHBERGEWEG",1,NA,NA
"532",3003,3003,"RÖMERWEG",2,NA,NA
"533",3004,3004,"RÖMERWEG / TRESKOWALLEE",3,NA,NA
"534",3005,3005,"ROSA-LUXEMBURG-PLATZ",1,NA,NA
"535",3006,3006,"ROSA-LUXEMBURG-STR.",3,NA,NA
"536",3007,3007,"ROSEGGERSTR.",1,NA,NA
"537",3008,3008,"ROSEGGERSTR. / SONNENALLEE",1,NA,NA
"538",3009,3009,"ROSEGGERSTR. / WILHELM-BUSCH-STR.",1,NA,NA
"539",3010,3010,"ROSENFELDER RING",1,NA,NA
"540",3011,3011,"ROSENHEIMER STR.",1,NA,NA
"541",3012,3012,"ROSENTHALER STR.",6,NA,NA
"542",3013,3013,"ROSESTR.",1,NA,NA
"543",3014,3014,"ROTHENBACHSTR.",2,NA,NA
"544",3015,3015,"ROTHENBURGSTR.",1,NA,NA
"545",3016,3016,"ROTRAUDSTR. / CECILIENSTR.",2,NA,NA
"546",3017,3017,"RÜBELANDSTR. / THOMASSTR. / RÜBELANDPARK",1,NA,NA
"547",3018,3018,"RUBENSSTR.",4,NA,NA
"548",3019,3019,"RÜCKERTSTR. / SCHILLERSTR.",1,NA,NA
"549",3020,3020,"RÜDERSDORFER STR.",1,NA,NA
"550",3021,3021,"RÜDESHEIMER STR.",3,NA,NA
"551",3022,3022,"RUDI-DUTSCHKE-STR.",1,NA,NA
"552",3023,3023,"RUDI-DUTSCHKE-STR. / MARKGRAFENSTR.",5,NA,NA
"553",3024,3024,"RÜDIGERSTR. / SCHOTTSTR.",1,NA,NA
"554",3025,3025,"RUDOLF-RÜHL-ALLEE",1,NA,NA
"555",3026,3026,"RUDOLF-RÜHL-ALLEE / AN DER WUHLHEIDE",2,NA,NA
"556",3027,3027,"RUDOLF-RÜHL-ALLEE / KÖPENICKER ALLEE / VERLÄNGERTE WALDOWALLEE",2,NA,NA
"557",3028,3028,"RUDOLF-RÜHL-ALLEE / KÖPENICKER STR. / KÖPENICKER-ALLEE-BRÜCKE",1,NA,NA
"558",3029,3029,"RUDOLF-SEIFFERT-STR.",2,NA,NA
"559",3030,3030,"RUDOLFSTR. / MODERSOHNSTR.",3,NA,NA
"560",3031,3031,"RUDOWER STR.",4,NA,NA
"561",3032,3032,"RUDOWER STR. / JOHANNISTHALER CHAUSSEE",1,NA,NA
"562",3033,3033,"RUDOWER STR. / STORCHENWEG",2,NA,NA
"563",3034,3034,"RÜGENER STR. / GLEIMSTR. / SWINEMÜNDER STR.",1,NA,NA
"564",3035,3035,"RUHEPLATZSTR. / SCHULSTR. / TURINER STR.",1,NA,NA
"565",3036,3036,"RUHLEBENER STR.",2,NA,NA
"566",3037,3037,"RUHLEBENER STR. / TELTOWER STR.",2,NA,NA
"567",3038,3038,"RUHRSTR.",1,NA,NA
"568",3039,3039,"RUMMELSBURGER LANDSTR.",3,NA,NA
"569",3040,3040,"RUMMELSBURGER STR.",1,NA,NA
"570",3041,3041,"RUMMELSBURGER STR. / ROBERT-UHRIG-STR.",1,NA,NA
"571",3042,3042,"RUMMELSBURGER STR. / RUMMELSBURGER STR.",1,NA,NA
"572",3043,3043,"RUPPINER-SEE-STR. / GLINDOWSEESTR.",1,NA,NA
"573",3044,3044,"RUSCHESTR.",2,NA,NA
"574",3045,3045,"RYKESTR. / WÖRTHER STR.",1,NA,NA
"575",3046,3046,"SAALESTR. / SONNENALLEE",3,NA,NA
"576",3047,3047,"SAALESTR. / UNSTRUTSTR.",1,NA,NA
"577",3048,3048,"SAALESTR. / WIPPERSTR.",1,NA,NA
"578",3049,3049,"SAARBRÜCKER STR.",1,NA,NA
"579",3050,3050,"SAARBRÜCKER STR. / STRAßBURGER STR.",1,NA,NA
"580",3051,3051,"SAARGEMÜNDER STR.",2,NA,NA
"581",3052,3052,"SAARSTR.",1,NA,NA
"582",3053,3053,"SAATWINKLER DAMM",6,NA,NA
"583",3054,3054,"SAATWINKLER DAMM / ADAM-VON-TROTT-STR.",1,NA,NA
"584",3055,3055,"SACHSENDAMM",2,NA,NA
"585",3056,3056,"SACHSENDAMM / A 100 BAB / HEDWIG-DOHM-STR. / 100 AS ALBOINSTR. (WESTL.), EINF V",1,NA,NA
"586",3057,3057,"SACHSENDAMM / A 103 BAB ABZWEIG ZEHLENDORF / FRIEDRICH-GERLACH-BRÜCKE / UNBEN.",1,NA,NA
"587",3058,3058,"SACHSENDAMM / BALLONFAHRERWEG / FRIEDRICH-HAAK-BRÜCKE",2,NA,NA
"588",3059,3059,"SACHSENDAMM / TEMPELHOFER WEG / WERDAUER WEG",5,NA,NA
"589",3060,3060,"SÄCHSISCHE STR.",4,NA,NA
"590",3061,3061,"SACHTLEBENSTR.",1,NA,NA
"591",3062,3062,"SAKROWER LANDSTR.",2,NA,NA
"592",3063,3063,"SALLGASTER STR.",1,NA,NA
"593",3064,3064,"SALVADOR-ALLENDE-STR.",3,NA,NA
"594",3065,3065,"SALVADOR-ALLENDE-STR. / ANEMONENSTR.",1,NA,NA
"595",3066,3066,"SALVADOR-ALLENDE-STR. / BELLEVUESTR. / FÜRSTENWALDER DAMM",2,NA,NA
"596",3067,3067,"SALVADOR-ALLENDE-STR. / FRIEDRICHSHAGENER STR.",3,NA,NA
"597",3068,3068,"SALVADOR-ALLENDE-STR. / WENDENSCHLOßSTR.",1,NA,NA
"598",3069,3069,"SALZUFER",2,NA,NA
"599",3070,3070,"SALZUFER / STRAßE DES 17. JUNI / CHARLOTTENBURGER BRÜCKE",2,NA,NA
"600",3071,3071,"SANDKRUGBRÜCKE / INVALIDENSTR.",1,NA,NA
"601",3072,3072,"SANDSTR.",2,NA,NA
"602",3073,3073,"SÄNTISSTR.",1,NA,NA
"603",3074,3074,"SARRAZINSTR.",1,NA,NA
"604",3075,3075,"SAVIGNYPLATZ",1,NA,NA
"605",3076,3076,"SCHADOWSTR. / UNTER DEN LINDEN",1,NA,NA
"606",3077,3077,"SCHAFFHAUSENER STR.",2,NA,NA
"607",3078,3078,"SCHAPERSTR.",1,NA,NA
"608",3079,3079,"SCHARFE LANKE",1,NA,NA
"609",3080,3080,"SCHARNHORSTSTR.",2,NA,NA
"610",3081,3081,"SCHARNHORSTSTR. / HABERSAATHSTR.",1,NA,NA
"611",3082,3082,"SCHARNWEBERSTR.",1,NA,NA
"612",3083,3083,"SCHEFFELSTR.",1,NA,NA
"613",3084,3084,"SCHEFFELSTR. / PAUL-JUNIUS-STR.",2,NA,NA
"614",3085,3085,"SCHEIDEMANNSTR.",1,NA,NA
"615",3086,3086,"SCHEIDEMANNSTR. / DOROTHEENSTR. / EBERTSTR. / FRIEDRICH-EBERT-PLATZ",1,NA,NA
"616",3087,3087,"SCHERINGSTR.",1,NA,NA
"617",3088,3088,"SCHERINGSTR. / GARTENSTR. / LIESENSTR.",7,NA,NA
"618",3089,3089,"SCHICHAUWEG",1,NA,NA
"619",3090,3090,"SCHIFFBAUERDAMM",2,NA,NA
"620",3091,3091,"SCHILDHORNSTR.",1,NA,NA
"621",3092,3092,"SCHILDOWER STR.",2,NA,NA
"622",3093,3093,"SCHILLERPROMENADE / WILHELMINENHOFSTR.",1,NA,NA
"623",3094,3094,"SCHILLERSTR.",3,NA,NA
"624",3095,3095,"SCHILLERSTR. / WILMERSDORFER STR.",1,NA,NA
"625",3096,3096,"SCHILLSTR. / WICHMANNSTR. / LÜTZOWPLATZ",2,NA,NA
"626",3097,3097,"SCHINKELPLATZ / AM ZEUGHAUS / UNTER DEN LINDEN / SCHLOßBRÜCKE",1,NA,NA
"627",3098,3098,"SCHIVELBEINER STR.",5,NA,NA
"628",3099,3099,"SCHLEGELSTR.",1,NA,NA
"629",3100,3100,"SCHLESISCHE STR.",6,NA,NA
"630",3101,3101,"SCHLESISCHE STR. / TABORSTR.",1,NA,NA
"631",3102,3102,"SCHLICHTALLEE / ZOBTENER STR.",1,NA,NA
"632",3103,3103,"SCHLOßALLEE",1,NA,NA
"633",3104,3104,"SCHLOßPLATZ",2,NA,NA
"634",3105,3105,"SCHLOßPLATZ / BREITE STR.",1,NA,NA
"635",3106,3106,"SCHLOßPLATZ / SCHLOßBRÜCKE / LUSTGARTEN",1,NA,NA
"636",3107,3107,"SCHLOßSTR.",7,NA,NA
"637",3108,3108,"SCHLÜTERSTR.",6,NA,NA
"638",3109,3109,"SCHMIDT-KNOBELSDORF-STR. / SEEBURGER STR. / SEEBURGER WEG / ULRIKENSTR. / LUTONE",1,NA,NA
"639",3110,3110,"SCHMILJANSTR.",1,NA,NA
"640",3111,3111,"SCHMÖCKWITZER DAMM",1,NA,NA
"641",3112,3112,"SCHMÖCKWITZER DAMM / WERNSDORFER STR.",1,NA,NA
"642",3113,3113,"SCHNEEBALLENWEG",1,NA,NA
"643",3114,3114,"SCHNELLERSTR.",15,NA,NA
"644",3115,3115,"SCHONACHER STR. / ZABEL-KRÜGER-DAMM / SCHLUCHSEESTR.",1,NA,NA
"645",3116,3116,"SCHÖNEBERGER STR.",3,NA,NA
"646",3117,3117,"SCHÖNEBERGER UFER",2,NA,NA
"647",3118,3118,"SCHÖNEBERGER UFER / GEORGE-C.-MARSHALL-BRÜCKE",1,NA,NA
"648",3119,3119,"SCHÖNEFELDER CHAUSSEE",1,NA,NA
"649",3120,3120,"SCHÖNEFELDER CHAUSSEE / SIRIUSSTR.",1,NA,NA
"650",3121,3121,"SCHÖNEFELDER STR.",1,NA,NA
"651",3122,3122,"SCHONENSCHE STR.",1,NA,NA
"652",3123,3123,"SCHÖNERLINDER STR. / A 114 BAB AUTOBAHNZUBRINGER PRENZLAU / 114 AS SCHÖNERLINDER",1,NA,NA
"653",3124,3124,"SCHÖNERLINDER WE",1,NA,NA
"654",3125,3125,"SCHÖNERLINDER WEG",2,NA,NA
"655",3126,3126,"SCHÖNEWALDER STR.",1,NA,NA
"656",3127,3127,"SCHÖNHAUSER ALLEE",27,NA,NA
"657",3128,3128,"SCHÖNHAUSER ALLEE / WICHERTSTR. / SCHIVELBEINER STR. (ENDE)",1,NA,NA
"658",3129,3129,"SCHÖNHAUSER STR.",3,NA,NA
"659",3130,3130,"SCHÖNHOLZER STR.",4,NA,NA
"660",3131,3131,"SCHÖNHORSTER STR.",2,NA,NA
"661",3132,3132,"SCHÖNOWER STR.",1,NA,NA
"662",3133,3133,"SCHÖNSTEDTSTR.",1,NA,NA
"663",3134,3134,"SCHÖNWALDER ALLEE",1,NA,NA
"664",3135,3135,"SCHÖNWALDER STR.",1,NA,NA
"665",3136,3136,"SCHORFHEIDESTR.",2,NA,NA
"666",3137,3137,"SCHORLEMERALLEE",1,NA,NA
"667",3138,3138,"SCHREINERSTR.",2,NA,NA
"668",3139,3139,"SCHULENBURGRING",1,NA,NA
"669",3140,3140,"SCHULSTR.",3,NA,NA
"670",3141,3141,"SCHULZE-BOYSEN-STR.",1,NA,NA
"671",3142,3142,"SCHULZENDORFER STR. / BRANDTSTR. / HEINSESTR.",1,NA,NA
"672",3143,3143,"SCHULZESTR.",2,NA,NA
"673",3144,3144,"SCHUMANNSTR.",2,NA,NA
"674",3145,3145,"SCHUMANNSTR. / LUISENSTR.",2,NA,NA
"675",3146,3146,"SCHUSTEHRUSSTR.",2,NA,NA
"676",3147,3147,"SCHÜTZALLEE",1,NA,NA
"677",3148,3148,"SCHÜTZENSTR.",1,NA,NA
"678",3149,3149,"SCHÜTZENSTR. / STRAßE VOR SCHÖNHOLZ / HERMANN-HESSE-STR.",2,NA,NA
"679",3150,3150,"SCHWALBACHER STR.",1,NA,NA
"680",3151,3151,"SCHWARZWURZELSTR.",1,NA,NA
"681",3152,3152,"SCHWEDENSTR.",2,NA,NA
"682",3153,3153,"SCHWEDTER STR.",1,NA,NA
"683",3154,3154,"SCHWENDYWEG",1,NA,NA
"684",3155,3155,"SEDANSTR.",1,NA,NA
"685",3156,3156,"SEDDINER STR.",1,NA,NA
"686",3157,3157,"SEEGEFELDER STR.",3,NA,NA
"687",3158,3158,"SEEGEFELDER WEG",1,NA,NA
"688",3159,3159,"SEEGEFELDER WEG / ALFONS-LOEWE-STR.",1,NA,NA
"689",3160,3160,"SEEGEFELDER WEG / HAMBURGER STR.",1,NA,NA
"690",3161,3161,"SEEGEFELDER WEG / KLOSTERBUSCHWEG / AM KIESTEICH",1,NA,NA
"691",3162,3162,"SEELENBINDERSTR.",1,NA,NA
"692",3163,3163,"SEELINGSTR. / SOPHIE-CHARLOTTEN-STR.",1,NA,NA
"693",3164,3164,"SEESENER STR.",2,NA,NA
"694",3165,3165,"SEESTR.",7,NA,NA
"695",3166,3166,"SEESTR. / SYLTER STR.",2,NA,NA
"696",3167,3167,"SEESTR. / TURINER STR.",1,NA,NA
"697",3168,3168,"SELBITZER STR.",1,NA,NA
"698",3169,3169,"SELCHOWSTR. / WASSERMANNSTR.",1,NA,NA
"699",3170,3170,"SEMBRITZKISTR.",1,NA,NA
"700",3171,3171,"SEMMELWEISSTR.",1,NA,NA
"701",3172,3172,"SEMMELWEISSTR. / WEGEDORNSTR.",1,NA,NA
"702",3173,3173,"SENEFELDERSTR. / STUBBENKAMMERSTR.",1,NA,NA
"703",3174,3174,"SENFTENBERGER RING",1,NA,NA
"704",3175,3175,"SENFTENBERGER RING / WILHELMSRUHER DAMM",1,NA,NA
"705",3176,3176,"SEWANSTR.",5,NA,NA
"706",3177,3177,"SEWANSTR. / ONTARIOSEESTR.",1,NA,NA
"707",3178,3178,"SEWANSTR. / SEWANSTR.",1,NA,NA
"708",3179,3179,"SEYDLITZSTR.",3,NA,NA
"709",3180,3180,"SEYDLITZSTR. / CLAIRE-WALDOFF-PROMENADE",1,NA,NA
"710",3181,3181,"SIBYLLENSTR.",1,NA,NA
"711",3182,3182,"SICKINGENSTR.",2,NA,NA
"712",3183,3183,"SIEGFRIEDSTR.",7,NA,NA
"713",3184,3184,"SIEGFRIEDSTR. / LIEBENWALDER STR. / LANDSBERGER ALLEE",1,NA,NA
"714",3185,3185,"SIEGLINDESTR.",1,NA,NA
"715",3186,3186,"SIEMENSSTR.",8,NA,NA
"716",3187,3187,"SILBERSTEINSTR.",3,NA,NA
"717",3188,3188,"SILBERWEIDENWEG / BORNITZSTR.",1,NA,NA
"718",3189,3189,"SILVIO-MEIER-STR. / FRANKFURTER ALLEE",2,NA,NA
"719",3190,3190,"SIMPLONSTR.",1,NA,NA
"720",3191,3191,"SIMPLONSTR. / WÜHLISCHSTR.",1,NA,NA
"721",3192,3192,"SITZENDORFER STR. / BLUMBERGER DAMM",1,NA,NA
"722",3193,3193,"SKALITZER STR.",9,NA,NA
"723",3194,3194,"SKALITZER STR. / SPREEWALDPLATZ",1,NA,NA
"724",3195,3195,"SKALITZER STR. / ZEUGHOFSTR.",2,NA,NA
"725",3196,3196,"SMETANASTR. / BERLINER ALLEE",1,NA,NA
"726",3197,3197,"SOLDINER STR.",1,NA,NA
"727",3198,3198,"SOLMSSTR.",2,NA,NA
"728",3199,3199,"SOMMERSTR.",2,NA,NA
"729",3200,3200,"SONNENALLEE",30,NA,NA
"730",3201,3201,"SONNENALLEE / BAUMSCHULENSTR. / HEIDEKAMPWEG / SÜDOSTALLEE",3,NA,NA
"731",3202,3202,"SONNENBURGER STR.",1,NA,NA
"732",3203,3203,"SOPHIE-CHARLOTTEN-STR.",3,NA,NA
"733",3204,3204,"SOPHIE-CHARLOTTEN-STR. / SPANDAUER DAMM",2,NA,NA
"734",3205,3205,"SOPHIENSTR.",1,NA,NA
"735",3206,3206,"SORAUER STR. / WRANGELSTR.",1,NA,NA
"736",3207,3207,"SPANDAUER DAMM",7,NA,NA
"737",3208,3208,"SPANDAUER DAMM / A 100 BAB / SPANDAUER-DAMM-BRÜCKE / 100 AS SPANDAUER DAMM",1,NA,NA
"738",3209,3209,"SPANDAUER DAMM / WIESENDAMM",3,NA,NA
"739",3210,3210,"SPANDAUER-SEE-BRÜCKE / SPANDAUER HAVELPROMENADE / POHLESEESTR.",1,NA,NA
"740",3211,3211,"SPANDAUER STR.",2,NA,NA
"741",3212,3212,"SPANDAUER STR. / RATHAUSSTR.",3,NA,NA
"742",3213,3213,"SPANISCHE ALLEE",2,NA,NA
"743",3214,3214,"SPANISCHE ALLEE / A 115 BAB AUTOBAHNZUBRINGER MAGDEBG/LEIPZ (AVUS) / SPANISCHE A",1,NA,NA
"744",3215,3215,"SPÄTHSFELDER WEG",1,NA,NA
"745",3216,3216,"SPÄTHSTR.",4,NA,NA
"746",3217,3217,"SPEKTEWEG",1,NA,NA
"747",3218,3218,"SPINDLERSFELDER STR. / GLIENICKER STR.",2,NA,NA
"748",3219,3219,"SPITZMÜHLER STR. / PÖHLBERGSTR. / BLUMBERGER DAMM",1,NA,NA
"749",3220,3220,"SPLANEMANNSTR. / SEWANSTR. / ERIESEERING",1,NA,NA
"750",3221,3221,"SPORTPROMENADE",1,NA,NA
"751",3222,3222,"SPREMBERGER STR.",1,NA,NA
"752",3223,3223,"SPRENGELSTR.",1,NA,NA
"753",3224,3224,"SREDZKISTR.",5,NA,NA
"754",3225,3225,"STAAKENER STR.",1,NA,NA
"755",3226,3226,"STADTHAUSSTR. / TÜRRSCHMIDTSTR.",1,NA,NA
"756",3227,3227,"STAHNSDORFER DAMM",1,NA,NA
"757",3228,3228,"ST ALBRECHTSTR.",2,NA,NA
"758",3229,3229,"STARGARDER STR.",4,NA,NA
"759",3230,3230,"STAUFFENBERGSTR. / TIERGARTENSTR.",1,NA,NA
"760",3231,3231,"STEEGERSTR.",1,NA,NA
"761",3232,3232,"STEGLITZER DAMM",3,NA,NA
"762",3233,3233,"STEIFENSANDSTR.",1,NA,NA
"763",3234,3234,"STEINHELLENWEG",1,NA,NA
"764",3235,3235,"STEINTRÄGERWEG / HEIDELÄUFERWEG / JOHANNISTHALER CHAUSSEE",1,NA,NA
"765",3236,3236,"STELLINGDAMM",1,NA,NA
"766",3237,3237,"STELZENWEG / JOHANNISTHALER CHAUSSEE",1,NA,NA
"767",3238,3238,"STENDALER STR.",3,NA,NA
"768",3239,3239,"STEPHAN-BORN-STR. / KLAUSDORFER STR.",1,NA,NA
"769",3240,3240,"STERNDAMM",5,NA,NA
"770",3241,3241,"STERNDAMM / SÜDOSTALLEE",1,NA,NA
"771",3242,3242,"STERNDAMM / TRÜTZSCHLERSTR.",1,NA,NA
"772",3243,3243,"STOLLBERGER STR.",1,NA,NA
"773",3244,3244,"STOLZENFELSSTR. / TRESKOWALLEE",1,NA,NA
"774",3245,3245,"STORKOWER STR.",15,NA,NA
"775",3246,3246,"STORKOWER STR. / ALFRED-JUNG-STR.",1,NA,NA
"776",3247,3247,"STORKOWER STR. / LANDSBERGER ALLEE",3,NA,NA
"777",3248,3248,"STORKOWER STR. / PAUL-JUNIUS-STR.",4,NA,NA
"778",3249,3249,"STR.",4,NA,NA
"779",3250,3250,"STRALAUER ALLEE",1,NA,NA
"780",3251,3251,"STRALAUER ALLEE / MODERSOHNSTR.",6,NA,NA
"781",3252,3252,"STRALAUER ALLEE / WARSCHAUER PLATZ",2,NA,NA
"782",3253,3253,"STRALAUER PLATZ",1,NA,NA
"783",3254,3254,"STRALAUER STR. / WAISENSTR.",1,NA,NA
"784",3255,3255,"STRALSUNDER STR. / WATTSTR. / STRELITZER STR.",1,NA,NA
"785",3256,3256,"STRAßBURGER STR.",3,NA,NA
"786",3257,3257,"STRAßE 45 / STRAßE 50",1,NA,NA
"787",3258,3258,"STRAßE 614",1,NA,NA
"788",3259,3259,"STRAßE AM FLUGPLATZ",1,NA,NA
"789",3260,3260,"STRAßE DER PARISER KOMMUNE",2,NA,NA
"790",3261,3261,"STRAßE DER PARISER KOMMUNE / FRANZ-MEHRING-PLATZ",1,NA,NA
"791",3262,3262,"STRAßE DER PARISER KOMMUNE / KARL-MARX-ALLEE",17,NA,NA
"792",3263,3263,"STRAßE DER PARISER KOMMUNE / LANGE STR.",1,NA,NA
"793",3264,3264,"STRAßE DER PARISER KOMMUNE / RÜDERSDORFER STR.",1,NA,NA
"794",3265,3265,"STRAßE DER PARISER KOMMUNE / WRIEZENER KARREE",1,NA,NA
"795",3266,3266,"STRAßE DES 17. JUNI",5,NA,NA
"796",3267,3267,"STRAßE DES 17. JUNI / BELLEVUEALLEE / KLEINER STERN",1,NA,NA
"797",3268,3268,"STRAßE DES 17. JUNI / ERNST-REUTER-PLATZ",2,NA,NA
"798",3269,3269,"STRAßE DES 17. JUNI / PLATZ DES 18. MÄRZ",1,NA,NA
"799",3270,3270,"STRAßE DES 17. JUNI / YITZHAK-RABIN-STR.",2,NA,NA
"800",3271,3271,"STRAßE VOR SCHÖNHOLZ",2,NA,NA
"801",3272,3272,"STRAßE ZUM FEZ / AN DER WUHLHEIDE",1,NA,NA
"802",3273,3273,"STRAßE ZUM LÖWEN",1,NA,NA
"803",3274,3274,"STRAßMANNSTR.",2,NA,NA
"804",3275,3275,"STRAßMANNSTR. / PETERSBURGER STR.",2,NA,NA
"805",3276,3276,"STRAUSBERGER STR.",1,NA,NA
"806",3277,3277,"STRELITZER STR.",1,NA,NA
"807",3278,3278,"STRESEMANNSTR.",4,NA,NA
"808",3279,3279,"STRESEMANNSTR. / POTSDAMER PLATZ",1,NA,NA
"809",3280,3280,"STREUSTR.",2,NA,NA
"810",3281,3281,"STROMSTR.",12,NA,NA
"811",3282,3282,"STROMSTR. / TURMSTR.",2,NA,NA
"812",3283,3283,"STUBENRAUCHSTR.",2,NA,NA
"813",3284,3284,"SUAREZSTR.",1,NA,NA
"814",3285,3285,"SUAREZSTR. / AMTSGERICHTSPLATZ",1,NA,NA
"815",3286,3286,"SUAREZSTR. / WINDSCHEIDSTR.",1,NA,NA
"816",3287,3287,"SÜDOSTALLEE",5,NA,NA
"817",3288,3288,"SÜDSTERN",1,NA,NA
"818",3289,3289,"SÜDWESTKORSO",3,NA,NA
"819",3290,3290,"SUERMONDTSTR.",1,NA,NA
"820",3291,3291,"SÜLTSTR.",1,NA,NA
"821",3292,3292,"SUNDGAUER STR.",1,NA,NA
"822",3293,3293,"SÜßER GRUND / DÖRPFELDSTR. / GENOSSENSCHAFTSSTR.",1,NA,NA
"823",3294,3294,"SWINEMÜNDER STR.",1,NA,NA
"824",3295,3295,"SYBELSTR. / KRACAUERPLATZ",1,NA,NA
"825",3296,3296,"TAMARA-DANZ-STR. / MÜHLENSTR.",1,NA,NA
"826",3297,3297,"TASDORFER STR.",1,NA,NA
"827",3298,3298,"TASSOSTR.",1,NA,NA
"828",3299,3299,"TAUENTZIENSTR.",5,NA,NA
"829",3300,3300,"TAUERNALLEE",2,NA,NA
"830",3301,3301,"TAUTENBURGER STR.",1,NA,NA
"831",3302,3302,"TAYLORSTR.",1,NA,NA
"832",3303,3303,"TE ALBRECHTSTR.",2,NA,NA
"833",3304,3304,"TEGELER STR. / TRIFTSTR.",1,NA,NA
"834",3305,3305,"TEICHBERGSTR. / BUCHER CHAUSSEE",1,NA,NA
"835",3306,3306,"TELLSTR. / SONNENALLEE",2,NA,NA
"836",3307,3307,"TELTOWER DAMM",10,NA,NA
"837",3308,3308,"TELTOWER STR.",1,NA,NA
"838",3309,3309,"TEMPELHOFER DAMM",11,NA,NA
"839",3310,3310,"TEMPELHOFER DAMM / A 100 BAB / 100 AS TEMPELHOFER D AUSF N TEMPELHOFER D NORD /",1,NA,NA
"840",3311,3311,"TEMPELHOFER DAMM / A 100 BAB / 100 AS TEMPELHOFER D AUSF N TEMPELHOFER D SÜD / 1",1,NA,NA
"841",3312,3312,"TEMPELHOFER DAMM / PLATZ DER LUFTBRÜCKE",4,NA,NA
"842",3313,3313,"TEMPELHOFER DAMM / THUYRING",1,NA,NA
"843",3314,3314,"TEMPELHOFER DAMM / VIKTORIASTR.",1,NA,NA
"844",3315,3315,"TEMPELHOFER UFER",2,NA,NA
"845",3316,3316,"TEMPELHOFER UFER / TREBBINER STR.",1,NA,NA
"846",3317,3317,"TEMPELHOFER WEG",2,NA,NA
"847",3318,3318,"TEMPLINER STR. / ZIONSKIRCHSTR.",1,NA,NA
"848",3319,3319,"TENNSTEDTER STR.",1,NA,NA
"849",3320,3320,"TEPLITZER STR.",1,NA,NA
"850",3321,3321,"TESSENOWSTR.",2,NA,NA
"851",3322,3322,"TETEROWER RING",1,NA,NA
"852",3323,3323,"TEUFELSSEECHAUSSEE",1,NA,NA
"853",3324,3324,"TEUFELSSEESTR.",2,NA,NA
"854",3325,3325,"TEUPITZER STR.",1,NA,NA
"855",3326,3326,"TG ALT-MOABIT",6,NA,NA
"856",3327,3327,"THEATERGASSE / STOLZENFELSSTR.",1,NA,NA
"857",3328,3328,"THEODOR-HEUSS-PLATZ",2,NA,NA
"858",3329,3329,"THIELALLEE",1,NA,NA
"859",3330,3330,"THIEMANNSTR. / SONNENALLEE",1,NA,NA
"860",3331,3331,"THOMASIUSSTR.",1,NA,NA
"861",3332,3332,"THRASOLTSTR. / WILMERSDORFER STR.",1,NA,NA
"862",3333,3333,"THÜRNAGELSTR.",1,NA,NA
"863",3334,3334,"TIERGARTENSTR.",3,NA,NA
"864",3335,3335,"TIERGARTENSTR. / HERBERT-VON-KARAJAN-STR.",1,NA,NA
"865",3336,3336,"TIERGARTENSTR. / HIROSHIMASTR.",1,NA,NA
"866",3337,3337,"TIERGARTENSTR. / KEMPERPLATZ / BEN-GURION-STR. / TUNNEL TIERGARTEN SPREEBOGEN /",1,NA,NA
"867",3338,3338,"TINO-SCHWIERZINA-STR.",1,NA,NA
"868",3339,3339,"TINO-SCHWIERZINA-STR. / STRAßE 49",1,NA,NA
"869",3340,3340,"TIRSCHENREUTHER RING",2,NA,NA
"870",3341,3341,"TOGOSTR.",1,NA,NA
"871",3342,3342,"TÖPCHINER WEG / KLOSTER-ZINNA-STR.",1,NA,NA
"872",3343,3343,"TÖPCHINER WEG / WIESBADENER STR.",1,NA,NA
"873",3344,3344,"TORGAUER STR.",1,NA,NA
"874",3345,3345,"TORSTR.",10,NA,NA
"875",3346,3346,"TORSTR. / ALTE SCHÖNHAUSER STR. / SCHÖNHAUSER ALLEE / ROSA-LUXEMBURG-STR.",9,NA,NA
"876",3347,3347,"TORSTR. / KARL-LIEBKNECHT-STR. / MOLLSTR. / PRENZLAUER ALLEE",2,NA,NA
"877",3348,3348,"TRAKEHNER ALLEE / FLATOWALLEE / JESSE-OWENS-ALLEE / COUBERTINPLATZ",2,NA,NA
"878",3349,3349,"TRANSVAALSTR.",2,NA,NA
"879",3350,3350,"TRAUTENAUER STR.",1,NA,NA
"880",3351,3351,"TRAUTENAUSTR.",2,NA,NA
"881",3352,3352,"TRELLEBORGER STR. / VINETASTR. / WESTERLANDSTR.",1,NA,NA
"882",3353,3353,"TRELLEBORGER STR. / WISBYER STR.",1,NA,NA
"883",3354,3354,"TRENDELENBURGSTR.",1,NA,NA
"884",3355,3355,"TREPTOWER STR.",1,NA,NA
"885",3356,3356,"TRESKOWALLEE",2,NA,NA
"886",3357,3357,"TRIFTSTR.",3,NA,NA
"887",3358,3358,"TRUSETALER STR. / MAX-HERRMANN-STR. / MEHROWER ALLEE",1,NA,NA
"888",3359,3359,"TUCHOLSKYSTR.",7,NA,NA
"889",3360,3360,"TURMSTR.",3,NA,NA
"890",3361,3361,"TURMSTR. / WILHELMSHAVENER STR.",1,NA,NA
